detail_page,title,rating,reviews,price,seller_name,images,video_link,designed_by,link,total_sales
https://www.etsy.com/listing/1690833750/pressed-dried-purple-flower-phone-case?click_key=822b2b65d0b2db4edc77a912378ad13321775f0c%3A1690833750&click_sum=5ae517ca&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-100373-13-1&pro=1&frs=1&sts=1,"Pressed dried purple flower phone case for iPhone 16 15 14 13 12 pro max case,Google Pixel 7 8 9 pro case,Samsung Galaxy S23 S24 case",4.7901,487 reviews,USD 13.03+, AmazingflowersCrafts,"https://i.etsystatic.com/39295890/c/1785/1418/107/242/il/73d54e/5879967218/il_794xN.5879967218_7sne.jpg,https://i.etsystatic.com/39295890/r/il/26b71a/5928049705/il_794xN.5928049705_sc3j.jpg,https://i.etsystatic.com/39295890/r/il/c7e130/5893832559/il_794xN.5893832559_6260.jpg,https://i.etsystatic.com/39295890/r/il/e84b84/5845731500/il_794xN.5845731500_ry8k.jpg,https://i.etsystatic.com/39295890/r/il/31ddce/5879966716/il_794xN.5879966716_8lr4.jpg,https://i.etsystatic.com/39295890/r/il/9fbb50/5928049681/il_794xN.5928049681_kehx.jpg,https://i.etsystatic.com/39295890/r/il/6191ac/5928049733/il_794xN.5928049733_c8at.jpg,https://i.etsystatic.com/39295890/r/il/bcfda9/5879966718/il_794xN.5879966718_nlyx.jpg,https://i.etsystatic.com/39295890/r/il/987846/5928049683/il_794xN.5928049683_cv2f.jpg,https://i.etsystatic.com/39295890/r/il/f97e02/5928049699/il_794xN.5928049699_7ntg.jpg",, AmazingflowersCrafts,https://www.etsy.com/shop/AmazingflowersCrafts,"2,302 Sales"
https://www.etsy.com/listing/1686578012/floral-bliss-cell-phone-case-by-shield?click_key=febd657303f3ff43fd376f44bb2cdd6e292e45e2%3A1686578012&click_sum=8c2dc300&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-100373-13-2,Floral Bliss Cell Phone Case by Shield Shack Designs,4.875,24 shop reviews,USD 24.75, ShieldShackDesigns,"https://i.etsystatic.com/42412512/r/il/ac5ff0/5909396305/il_794xN.5909396305_2udn.jpg,https://i.etsystatic.com/42412512/r/il/dbced6/5861304886/il_794xN.5861304886_d6c5.jpg,https://i.etsystatic.com/42412512/r/il/650810/5861306042/il_794xN.5861306042_7yc6.jpg,https://i.etsystatic.com/42412512/r/il/5910cf/5861306586/il_794xN.5861306586_lyby.jpg,https://i.etsystatic.com/42412512/r/il/9ea3ad/5909399357/il_794xN.5909399357_oau0.jpg,https://i.etsystatic.com/42412512/r/il/718fd2/5909399673/il_794xN.5909399673_pj79.jpg,https://i.etsystatic.com/42412512/r/il/700a86/5861308410/il_794xN.5861308410_jiyc.jpg,https://i.etsystatic.com/42412512/r/il/04ee5a/5909401045/il_794xN.5909401045_8dt3.jpg,https://i.etsystatic.com/42412512/r/il/ef333a/5861309062/il_794xN.5861309062_7j02.jpg,https://i.etsystatic.com/42412512/r/il/5bceca/5909401819/il_794xN.5909401819_xps7.jpg",, ShieldShackDesigns,https://www.etsy.com/shop/ShieldShackDesigns,110 Sales
https://www.etsy.com/listing/1707417098/ghost-type-rotomphone-tough-case-for?click_key=d2ec7728f02090c0bc41513605ff58dd6f28e30f%3A1707417098&click_sum=691f074a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-100373-13-3&frs=1&sts=1,Ghost Type Rotomphone Tough Case for iPhone®,5,26 reviews,USD 34.95, Sleepingkittydesign,"https://i.etsystatic.com/37761098/r/il/e66639/5948459092/il_794xN.5948459092_nfsn.jpg,https://i.etsystatic.com/37761098/r/il/fc2a6c/5996523469/il_794xN.5996523469_3wm2.jpg,https://i.etsystatic.com/37761098/r/il/10a065/5996523477/il_794xN.5996523477_s5jq.jpg,https://i.etsystatic.com/37761098/r/il/099140/5996523507/il_794xN.5996523507_2ux0.jpg,https://i.etsystatic.com/37761098/r/il/3395fd/5948449046/il_794xN.5948449046_ro50.jpg",, Sleepingkittydesign,https://www.etsy.com/shop/Sleepingkittydesign,120 Sales
https://www.etsy.com/listing/1724359666/greek-god-renaissance-phone-case?click_key=d7edaaf4c8de7252a13677a61409b4b2665209b8%3A1724359666&click_sum=ee724ad6&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-100373-13-4&pro=1&sts=1,Greek God Renaissance Phone Case Mythology Tales Cover for iPhone 15 14 13 12 Pro Xs SE Samsung S24 S23 S22 FE A55 A35 A15 Pixel 8A 7 Pro,4.5556,16 shop reviews,USD 16.48, Allemodo,"https://i.etsystatic.com/21774065/r/il/ada07d/6290616061/il_794xN.6290616061_ccie.jpg,https://i.etsystatic.com/21774065/r/il/9d925c/6290615969/il_794xN.6290615969_posd.jpg,https://i.etsystatic.com/21774065/r/il/26608a/6242567720/il_794xN.6242567720_7kn8.jpg,https://i.etsystatic.com/21774065/r/il/24fdcb/6242567674/il_794xN.6242567674_7w7m.jpg,https://i.etsystatic.com/21774065/r/il/ac7c3f/6242567740/il_794xN.6242567740_ruei.jpg,https://i.etsystatic.com/21774065/r/il/dcb430/6242567606/il_794xN.6242567606_5nbx.jpg",, Allemodo,https://www.etsy.com/shop/Allemodo,107 Sales
https://www.etsy.com/listing/1200941745/christian-phone-cover-jesus-faith-phone?click_key=8d4ed9beb589c5b0f2079da745a9ad96e3554952%3A1200941745&click_sum=d5ebc405&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-100374-13-1&pro=1&content_source=f64221c1def1075389bfe9266a6931c7ef8c3a04%253A1200941745,"Christian phone cover, Jesus Faith phone case for iPhone 14,13,12,11,X,Xr,7+,8+,SE, Samsung A52,A72,A51, A12, Galaxy S21,S20FE,S10e",4.2308,85 reviews,USD 20.29, LOVACASES,"https://i.etsystatic.com/34393401/r/il/819d01/3754175522/il_794xN.3754175522_byn7.jpg,https://i.etsystatic.com/34393401/r/il/a7db97/3801758493/il_794xN.3801758493_3lkj.jpg,https://i.etsystatic.com/34393401/r/il/28af4f/3754169844/il_794xN.3754169844_5k5b.jpg,https://i.etsystatic.com/34393401/r/il/68dac7/3801758565/il_794xN.3801758565_9ps5.jpg,https://i.etsystatic.com/34393401/r/il/7c0ec4/3754169846/il_794xN.3754169846_48vk.jpg,https://i.etsystatic.com/34393401/r/il/040963/3754169842/il_794xN.3754169842_7igp.jpg,https://i.etsystatic.com/34393401/r/il/280df6/3801758501/il_794xN.3801758501_cr2r.jpg,https://i.etsystatic.com/34393401/r/il/e2a15d/3754169850/il_794xN.3754169850_bwo5.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/My_Movie_19_iqupx8.mp4", LOVACASES,https://www.etsy.com/shop/LOVACASES,509 Sales
https://www.etsy.com/listing/1689921186/kpop-phone-case-decor-sticker-set-any-k?click_key=b52a60dc81e93ed08d23f1f495736cbe8101b89b%3A1689921186&click_sum=5c3a3f3c&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-100374-13-2&content_source=ab91e3e0d6f28c73f32187ed67c9fe7203133912%253A1689921186,KPop Phone Case Decor Sticker Set |Any K-pop member/ Kdrama Actor/ Actress| Case Not Included |,4.9846,"2,041 reviews",USD 5.00+, MinMenu,"https://i.etsystatic.com/25236948/r/il/98fd90/5875950480/il_794xN.5875950480_4wf2.jpg,https://i.etsystatic.com/25236948/r/il/0f7177/5875945558/il_794xN.5875945558_l998.jpg,https://i.etsystatic.com/25236948/r/il/68430a/5875945602/il_794xN.5875945602_j7tr.jpg,https://i.etsystatic.com/25236948/r/il/5af00f/5875945552/il_794xN.5875945552_cdxh.jpg,https://i.etsystatic.com/25236948/r/il/f5145b/5875945566/il_794xN.5875945566_rzqd.jpg,https://i.etsystatic.com/25236948/r/il/fc03fb/5875945562/il_794xN.5875945562_1jwy.jpg,https://i.etsystatic.com/25236948/r/il/160813/5924031287/il_794xN.5924031287_ii11.jpg,https://i.etsystatic.com/25236948/r/il/4b9e1b/5924031255/il_794xN.5924031255_cg12.jpg",, MinMenu,https://www.etsy.com/shop/MinMenu,"5,824 Sales"
https://www.etsy.com/listing/1731515476/vintage-writer-collage-phone-case-cozy?click_key=32718715b352268d7de6d8e6400a53b984d17d34%3A1731515476&click_sum=cadbc90e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-100374-13-3&pro=1&sts=1&content_source=0bf0a0b3f6e97d68900636db979b5c9a66d0b3b3%253A1731515476,"Vintage Writer Collage Phone Case, Cozy Retro Author, Preppy Aesthetic, Cute and Trendy Fall Phone Case iPhone 15 14 13 12 11 Pro Max 8 Plus",4.8257,327 reviews,USD 20.00, CaseNookCo,"https://i.etsystatic.com/47404040/r/il/af2e73/6288362957/il_794xN.6288362957_mo2v.jpg,https://i.etsystatic.com/47404040/r/il/2a8893/6288362961/il_794xN.6288362961_c2sp.jpg,https://i.etsystatic.com/47404040/r/il/c2a999/6240310006/il_794xN.6240310006_na89.jpg,https://i.etsystatic.com/47404040/r/il/377521/6240310000/il_794xN.6240310000_lvqm.jpg,https://i.etsystatic.com/47404040/r/il/042d74/6240309998/il_794xN.6240309998_g0le.jpg,https://i.etsystatic.com/47404040/r/il/609d21/6288362997/il_794xN.6288362997_s4wd.jpg,https://i.etsystatic.com/47404040/r/il/399f8a/6240309994/il_794xN.6240309994_hytq.jpg,https://i.etsystatic.com/47404040/r/il/036909/6288362985/il_794xN.6288362985_s949.jpg,https://i.etsystatic.com/47404040/r/il/2a76b0/6288362999/il_794xN.6288362999_1hi1.jpg,https://i.etsystatic.com/47404040/r/il/25244a/6288362955/il_794xN.6288362955_9a1x.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/Collage_Mockup_Video_ogdodu.mp4", CaseNookCo,https://www.etsy.com/shop/CaseNookCo,"2,374 Sales"
https://www.etsy.com/listing/1449000224/light-natural-tones-handmade-shell?click_key=770d177a07ede764f5a608d8b5e4ec0717a59594%3A1449000224&click_sum=08c6f9cc&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-100374-13-4&etp=1&content_source=35ffecea1475f0f872a27bf80f73ce89f931c446%253A1449000224,Light natural tones: Handmade shell mobile phone case / Seashell mobile phone case / Cover case mobile phone / Ocean unique / iPhone mobile phone case,4.5556,95 reviews,USD 69.26, oceanandsandstudio,"https://i.etsystatic.com/42853931/r/il/1a9b32/4825288570/il_794xN.4825288570_irhh.jpg,https://i.etsystatic.com/42853931/r/il/b139f0/4873559929/il_794xN.4873559929_61bo.jpg,https://i.etsystatic.com/42853931/r/il/e914e5/4873559927/il_794xN.4873559927_axge.jpg,https://i.etsystatic.com/42853931/r/il/e0983f/4825290814/il_794xN.4825290814_sk8u.jpg,https://i.etsystatic.com/42853931/r/il/7c5404/4873568043/il_794xN.4873568043_agiw.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/Muschel_Handyh%C3%BClle_Seashell_iPhone_H%C3%BClle_Handgemachte_Handyh%C3%BClle_Iphone_Cover_Case_Handy_xf2bh7.mp4", oceanandsandstudio,https://www.etsy.com/shop/oceanandsandstudio,438 Sales
https://www.etsy.com/listing/1046496891/super-custom-bff-summer-phone-case-for?click_key=11250508e53a900194f38836a108763d664e9fa2%3A1046496891&click_sum=aa096d14&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-100374-13-5&pro=1&content_source=5687ff7e0266374dfee92cffbd948a7a38754576%253A1046496891,"Super Custom BFF Summer Phone Case for iPhone 15 14 13, 12 11 Pro, XR XS Samsung Galaxy S24 S23 Ultra S22, S21 best friend gift, sister gift",4.8188,"2,587 reviews",USD 15.20+, thecatchingrainbows,"https://i.etsystatic.com/22354396/r/il/332bae/3233414409/il_794xN.3233414409_assq.jpg,https://i.etsystatic.com/22354396/r/il/27fff7/2897518370/il_794xN.2897518370_e7nh.jpg,https://i.etsystatic.com/22354396/r/il/fe0650/2897518380/il_794xN.2897518380_hrke.jpg,https://i.etsystatic.com/22354396/r/il/094048/3185711550/il_794xN.3185711550_oxte.jpg,https://i.etsystatic.com/22354396/r/il/1012d8/3233414621/il_794xN.3233414621_87pu.jpg,https://i.etsystatic.com/22354396/r/il/734fb1/3233414681/il_794xN.3233414681_pyj7.jpg,https://i.etsystatic.com/22354396/r/il/b8aafb/3947645979/il_794xN.3947645979_iwav.jpg,https://i.etsystatic.com/22354396/r/il/2dd9c1/6173012096/il_794xN.6173012096_5shn.jpg,https://i.etsystatic.com/22354396/r/il/dd9e03/3900144462/il_794xN.3900144462_st8g.jpg,https://i.etsystatic.com/22354396/r/il/6fc8c5/3927541591/il_794xN.3927541591_lw75.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/VIDEO_eax7qy.mp4", thecatchingrainbows,https://www.etsy.com/shop/thecatchingrainbows,"8,913 Sales"
https://www.etsy.com/listing/1313894291/middle-ages-phone-case-paintings-cover?click_key=c7fb968a489f82e97da1e44a98cfe1315803b042%3A1313894291&click_sum=e4fa66bf&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-100374-13-6&pro=1&content_source=477c5ff6d270380c9ed13351d51973129e4b0c12%253A1313894291,"Middle Ages Phone Case Paintings Cover for iPhone 15, 14, 13, 12, 11, SE, XR, XS, 8, Pixel 9, 8 Pro, 7A, 7, 6, Samsung S24, S23, S22, S21",4.8201,"1,652 reviews",USD 18.64, KitnKatStore,"https://i.etsystatic.com/26552061/r/il/056fb7/4248692991/il_794xN.4248692991_qjv4.jpg,https://i.etsystatic.com/26552061/r/il/2acd26/4248693003/il_794xN.4248693003_kgu7.jpg,https://i.etsystatic.com/26552061/r/il/9c1676/4248607313/il_794xN.4248607313_24oz.jpg,https://i.etsystatic.com/26552061/r/il/1b6e5e/4200951734/il_794xN.4200951734_pl9b.jpg,https://i.etsystatic.com/26552061/r/il/5cc675/4200951732/il_794xN.4200951732_6bml.jpg,https://i.etsystatic.com/26552061/r/il/07031b/4248607363/il_794xN.4248607363_2kmg.jpg,https://i.etsystatic.com/26552061/r/il/5eae7d/4200951738/il_794xN.4200951738_diuv.jpg,https://i.etsystatic.com/26552061/r/il/904fac/4200956624/il_794xN.4200956624_cqww.jpg,https://i.etsystatic.com/26552061/r/il/144b7e/4201037862/il_794xN.4201037862_stig.jpg,https://i.etsystatic.com/26552061/r/il/a25c49/4200957166/il_794xN.4200957166_561v.jpg",, KitnKatStore,https://www.etsy.com/shop/KitnKatStore,"7,153 Sales"
