detail_page,title,rating,reviews,price,seller_name,images,video_link,designed_by,link,total_sales
https://www.etsy.com/listing/1705548093/pressed-dried-pink-sakura-flower-phone?click_key=2b502de18237c21c94670ce0b8f0c2b691b30a6b%3A1705548093&click_sum=cbe24eb8&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-513998-9-1&pro=1&frs=1&sts=1,"Pressed dried Pink Sakura flower phone case for iPhone 16 15 14 13 12 pro max case, Google Pixel 7 8 9 pro case, Samsung Galaxy S23 S24 case",4.7901,487 reviews,USD 13.03+, AmazingflowersCrafts,"https://i.etsystatic.com/39295890/c/1834/1457/76/219/il/0a6930/5930376313/il_794xN.5930376313_avx0.jpg,https://i.etsystatic.com/39295890/r/il/db1005/5930375343/il_794xN.5930375343_b27p.jpg,https://i.etsystatic.com/39295890/r/il/c7e130/5893832559/il_794xN.5893832559_6260.jpg,https://i.etsystatic.com/39295890/r/il/e84b84/5845731500/il_794xN.5845731500_ry8k.jpg,https://i.etsystatic.com/39295890/r/il/c2fcf0/5930375329/il_794xN.5930375329_g4qp.jpg,https://i.etsystatic.com/39295890/r/il/839e88/5882295428/il_794xN.5882295428_90w2.jpg,https://i.etsystatic.com/39295890/r/il/c66d57/5882295436/il_794xN.5882295436_i6lp.jpg,https://i.etsystatic.com/39295890/r/il/2af39f/5882295432/il_794xN.5882295432_2fbi.jpg,https://i.etsystatic.com/39295890/r/il/201b2e/5882295454/il_794xN.5882295454_iyn0.jpg,https://i.etsystatic.com/39295890/r/il/e9a451/5930375355/il_794xN.5930375355_q3l1.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/1.3.3_q8nlwe.mp4", AmazingflowersCrafts,https://www.etsy.com/shop/AmazingflowersCrafts,"2,303 Sales"
https://www.etsy.com/listing/1496393696/taylor-scars-your-will-grow-in-due?click_key=8fc3b1477a87012f08dd30e1e0f79f63722d8926%3A1496393696&click_sum=3e502c12&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-513998-9-2&frs=1,Taylor Scars Your will grow in due season Lyrics Phone Case iPhone14 13 12 11 Samsung Galaxy S21 Note Ultra A21 Google Pixel 5/6/7,4.2479,161 shop reviews,USD 15.43+, CasebubbleStore,"https://i.etsystatic.com/42920126/r/il/4dab03/5031714850/il_794xN.5031714850_pk6f.jpg,https://i.etsystatic.com/42920126/r/il/1f2372/5031714836/il_794xN.5031714836_761z.jpg,https://i.etsystatic.com/42920126/r/il/218ce1/5031714838/il_794xN.5031714838_rm2w.jpg,https://i.etsystatic.com/42920126/r/il/837139/5031714842/il_794xN.5031714842_kys3.jpg,https://i.etsystatic.com/42920126/r/il/3e21bc/5031714854/il_794xN.5031714854_nqyi.jpg,https://i.etsystatic.com/42920126/r/il/08d67f/5079938013/il_794xN.5079938013_dj0t.jpg,https://i.etsystatic.com/42920126/r/il/c199d6/5031714844/il_794xN.5031714844_2o4k.jpg,https://i.etsystatic.com/42920126/r/il/10207e/4852572452/il_794xN.4852572452_2tnk.jpg,https://i.etsystatic.com/42920126/r/il/3c8aa3/4891785325/il_794xN.4891785325_eden.jpg,https://i.etsystatic.com/42920126/r/il/c793cb/4891688127/il_794xN.4891688127_dbu1.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/ZHFG-0219_0188_0085-64_sdz81c.mp4", CasebubbleStore,https://www.etsy.com/shop/CasebubbleStore,687 Sales
https://www.etsy.com/listing/1764276492/the-lily-of-the-valley-blooms-just-for?click_key=8df3b5d84cf1b83474df32ad6bc827c492973c2c%3A1764276492&click_sum=28bd49b0&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-513998-9-3&frs=1,The lily of the valley blooms just for you iPhone case/smartphone case,0,0 shop reviews,USD 25.00, mysighandmadeforyou,"https://i.etsystatic.com/53714353/r/il/02ba1d/6245827273/il_794xN.6245827273_i3k6.jpg,https://i.etsystatic.com/53714353/r/il/31ad25/6197799554/il_794xN.6197799554_83tt.jpg,https://i.etsystatic.com/53714353/r/il/fa8e46/6245827067/il_794xN.6245827067_2doq.jpg",, mysighandmadeforyou,https://www.etsy.com/shop/mysighandmadeforyou,9 Sales
https://www.etsy.com/listing/1671987872/fearfully-wonderfully-made-phone-case?click_key=ed551c848f5af6fa58a6ea9ae195f61561cc7aed%3A1671987872&click_sum=2276bcad&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-513998-9-4&sts=1,"Fearfully & Wonderfully Made Phone Case, Psalm 139:14  Bible Verse iPhone Cover, Christian iPhone Case",4.9155,273 shop reviews,USD 24.07, SelahCC,"https://i.etsystatic.com/32253088/r/il/1e2965/5796547962/il_794xN.5796547962_iokz.jpg,https://i.etsystatic.com/32253088/r/il/9a381d/5844621861/il_794xN.5844621861_13zc.jpg,https://i.etsystatic.com/32253088/r/il/81aa70/5796545578/il_794xN.5796545578_4xb3.jpg,https://i.etsystatic.com/32253088/r/il/858d2b/5796542092/il_794xN.5796542092_c4c3.jpg,https://i.etsystatic.com/32253088/r/il/6d1187/5796541842/il_794xN.5796541842_q5xs.jpg,https://i.etsystatic.com/32253088/r/il/5e8e06/5844621531/il_794xN.5844621531_egq5.jpg,https://i.etsystatic.com/32253088/r/il/29a015/5796541390/il_794xN.5796541390_r1xz.jpg,https://i.etsystatic.com/32253088/r/il/797368/5796547492/il_794xN.5796547492_8yes.jpg,https://i.etsystatic.com/32253088/r/il/b70892/5844625519/il_794xN.5844625519_mszr.jpg,https://i.etsystatic.com/32253088/r/il/a1f313/5796543122/il_794xN.5796543122_bcj9.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/Generic_Video-_Phone_Case_Etsy_foqjo2.mp4", SelahCC,https://www.etsy.com/shop/SelahCC,989 Sales
https://www.etsy.com/listing/1046496891/super-custom-bff-summer-phone-case-for?click_key=bd559e16627054afdfc7737c64c649aaccffd4b5%3A1046496891&click_sum=c7cc857b&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-513999-9-1&pro=1&content_source=8142304f6857af3409d23c9aa55b8fd7ce4bcb24%253A1046496891,"Super Custom BFF Summer Phone Case for iPhone 15 14 13, 12 11 Pro, XR XS Samsung Galaxy S24 S23 Ultra S22, S21 best friend gift, sister gift",4.8188,"2,587 reviews",USD 15.20+, thecatchingrainbows,"https://i.etsystatic.com/22354396/r/il/332bae/3233414409/il_794xN.3233414409_assq.jpg,https://i.etsystatic.com/22354396/r/il/27fff7/2897518370/il_794xN.2897518370_e7nh.jpg,https://i.etsystatic.com/22354396/r/il/fe0650/2897518380/il_794xN.2897518380_hrke.jpg,https://i.etsystatic.com/22354396/r/il/094048/3185711550/il_794xN.3185711550_oxte.jpg,https://i.etsystatic.com/22354396/r/il/1012d8/3233414621/il_794xN.3233414621_87pu.jpg,https://i.etsystatic.com/22354396/r/il/734fb1/3233414681/il_794xN.3233414681_pyj7.jpg,https://i.etsystatic.com/22354396/r/il/b8aafb/3947645979/il_794xN.3947645979_iwav.jpg,https://i.etsystatic.com/22354396/r/il/2dd9c1/6173012096/il_794xN.6173012096_5shn.jpg,https://i.etsystatic.com/22354396/r/il/dd9e03/3900144462/il_794xN.3900144462_st8g.jpg,https://i.etsystatic.com/22354396/r/il/6fc8c5/3927541591/il_794xN.3927541591_lw75.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/VIDEO_eax7qy.mp4", thecatchingrainbows,https://www.etsy.com/shop/thecatchingrainbows,"8,915 Sales"
https://www.etsy.com/listing/1463094542/strawberry-iphone-case-berries-phone?click_key=abc26fa816573b97d4a8ea691577491b58a83f2f%3A1463094542&click_sum=335128be&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-513999-9-2&sts=1&content_source=060f923ec84235181f451239c0f4047b099aba27%253A1463094542,Strawberry iPhone Case Berries Phone Case Clear Phone Case for iPhone 7 8  XR Xs 11 12 13 14 Pro Max Mini SweetCaseUS,4.7742,141 reviews,USD 22.95, SweetCaseUS,"https://i.etsystatic.com/41118059/r/il/38b47e/4933659821/il_794xN.4933659821_2xt7.jpg,https://i.etsystatic.com/41118059/r/il/93a37c/5653025888/il_794xN.5653025888_nwmn.jpg,https://i.etsystatic.com/41118059/r/il/e4fa61/4933720457/il_794xN.4933720457_1o4v.jpg,https://i.etsystatic.com/41118059/r/il/eda4e6/5779958267/il_794xN.5779958267_psoy.jpg,https://i.etsystatic.com/41118059/r/il/1a80a3/4933664063/il_794xN.4933664063_qrg0.jpg,https://i.etsystatic.com/41118059/r/il/7a4114/4933667011/il_794xN.4933667011_qjy5.jpg,https://i.etsystatic.com/41118059/r/il/bf720b/4885390498/il_794xN.4885390498_gskl.jpg,https://i.etsystatic.com/41118059/r/il/9e8010/4933659753/il_794xN.4933659753_8bp2.jpg,https://i.etsystatic.com/41118059/r/il/0fb817/4885390692/il_794xN.4885390692_elwk.jpg,https://i.etsystatic.com/41118059/r/il/7daddf/4885390886/il_794xN.4885390886_1sdf.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/instories_E93B3A02-45A4-4368-8790-77FC4EFF694A._epf0bh.mp4", SweetCaseUS,https://www.etsy.com/shop/SweetCaseUS,633 Sales
https://www.etsy.com/listing/699578447/book-shelf-phone-case-for-iphone-16-15?click_key=8adcd2dee3590ed1363b902b4e68b67339fb0a4f%3A699578447&click_sum=85efba29&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-513999-9-3&pro=1&cns=1&sts=1&content_source=59d8297ac5f40fd9f825df66469dd35d82f2d211%253A699578447,Book Shelf Phone Case For iPhone 16 15 14 13 Pro Max 12 Mini 7 8 XR Samsung Galaxy S24 Clear Phone Cover MagSafe The Urban Flair- On Sale!,4.8533,"29,463 reviews",USD 17.92+, TheUrbanFlair,"https://i.etsystatic.com/17053985/r/il/651289/3051713043/il_794xN.3051713043_96tf.jpg,https://i.etsystatic.com/17053985/r/il/0b0b82/4719761430/il_794xN.4719761430_57gl.jpg,https://i.etsystatic.com/17053985/r/il/e5200b/4016675016/il_794xN.4016675016_2cmo.jpg,https://i.etsystatic.com/17053985/r/il/d747c0/2482041524/il_794xN.2482041524_nrnh.jpg,https://i.etsystatic.com/17053985/r/il/49cb39/6038520825/il_794xN.6038520825_n1j9.jpg,https://i.etsystatic.com/17053985/r/il/a2f903/3553584774/il_794xN.3553584774_n1ck.jpg,https://i.etsystatic.com/17053985/r/il/68189d/1849255996/il_794xN.1849255996_mi6v.jpg,https://i.etsystatic.com/17053985/r/il/a52fde/4064324715/il_794xN.4064324715_rtal.jpg,https://i.etsystatic.com/17053985/r/il/3df4cd/4016675046/il_794xN.4016675046_6ckq.jpg,https://i.etsystatic.com/17053985/r/il/18b851/2420178990/il_794xN.2420178990_8r2b.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/trim.1D3DC761-516A-4123-85CF-BD8E5F243AF9_vyrabw.mp4", TheUrbanFlair,https://www.etsy.com/shop/TheUrbanFlair,"94,429 Sales"
https://www.etsy.com/listing/1516240496/personalized-suede-case-for-iphone-15?click_key=d5f1b66288a20d1481d1f57ce43f6b3574bf7861%3A1516240496&click_sum=9c8ac37e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-513999-9-4&pro=1&bes=1&ret=1&content_source=bdcf37bbd55c4d00e306890cc0b883abafcb01be%253A1516240496,Personalized Suede Case for iPhone 15 Pro iPhone 14 Phone case Initials Engraving/ Monogram Engraved PU Leather Phone case Gift idea for her,4.6874,"7,264 reviews",USD 36.34, SNAPBANDSHOP,"https://i.etsystatic.com/22279508/r/il/721936/5270614095/il_794xN.5270614095_r5vh.jpg,https://i.etsystatic.com/22279508/r/il/148838/5386423056/il_794xN.5386423056_21rl.jpg,https://i.etsystatic.com/22279508/r/il/d07767/5434579297/il_794xN.5434579297_13vi.jpg,https://i.etsystatic.com/22279508/r/il/356afe/5434579287/il_794xN.5434579287_nzlq.jpg,https://i.etsystatic.com/22279508/r/il/2f4ec3/5434579337/il_794xN.5434579337_g2lv.jpg,https://i.etsystatic.com/22279508/r/il/2f6162/5438377425/il_794xN.5438377425_7343.jpg,https://i.etsystatic.com/22279508/r/il/47519f/5390219068/il_794xN.5390219068_2ue0.jpg,https://i.etsystatic.com/22279508/r/il/ef803f/5390218964/il_794xN.5390218964_gw3p.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/snapvideo_l6aabc.mp4", SNAPBANDSHOP,https://www.etsy.com/shop/SNAPBANDSHOP,"28,880 Sales"
https://www.etsy.com/listing/1729264458/retro-heart-iphone-case-iphone-15-14-13?click_key=471add68567c5c0132cd97507e35cd6efeff3b0f%3A1729264458&click_sum=ba99f0b0&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-513999-9-5&content_source=ad8fd04ddebdff25ba7a441ceb635873b0f685eb%253A1729264458,"Retro Heart iPhone Case, iPhone 15, 14, 13, 12, 11, Pro Max Plus Mini Case, Cute, Aesthetic iPhone Cover",4.3333,6 shop reviews,USD 17.61, PurrShell,"https://i.etsystatic.com/43081616/r/il/ef0063/6159717636/il_794xN.6159717636_jsr6.jpg,https://i.etsystatic.com/43081616/r/il/23fcd3/6196548177/il_794xN.6196548177_ddyn.jpg,https://i.etsystatic.com/43081616/r/il/012851/6207777607/il_794xN.6207777607_pqdp.jpg,https://i.etsystatic.com/43081616/c/2833/2250/107/0/il/ef7330/6048295218/il_794xN.6048295218_c9pf.jpg,https://i.etsystatic.com/43081616/r/il/1aa17a/6042385516/il_794xN.6042385516_pgoc.jpg,https://i.etsystatic.com/43081616/r/il/2510d9/6159717634/il_794xN.6159717634_9lps.jpg,https://i.etsystatic.com/43081616/r/il/79a97d/6042385578/il_794xN.6042385578_h3lg.jpg,https://i.etsystatic.com/43081616/r/il/a5eb6a/6042385592/il_794xN.6042385592_nuue.jpg,https://i.etsystatic.com/43081616/r/il/15cedc/6207777587/il_794xN.6207777587_ehov.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/retro-heart-iPhone-case-1_voyl1m.mp4", PurrShell,https://www.etsy.com/shop/PurrShell,47 Sales
https://www.etsy.com/listing/1766893707/celestial-stained-glass-moon-and-stars?click_key=825602ceeb0c261b9a79364df8f1c4d2cb9f714c%3A1766893707&click_sum=5c295068&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-513999-9-6&pro=1&sts=1&content_source=011af5d767a4ee7d4c92ef601c46cb29fb04db6c%253A1766893707,Celestial Stained Glass Moon and Stars Phone Case | Faux Stain Glass Starry Night | iPhone 15 | Pixel 8 | Samsung S24 | Personalized Gift,4.8446,148 reviews,USD 26.99, FaithfulAdventures,"https://i.etsystatic.com/49428543/r/il/784758/6145433660/il_794xN.6145433660_m9a3.jpg,https://i.etsystatic.com/49428543/r/il/0fd030/6145452252/il_794xN.6145452252_26l9.jpg,https://i.etsystatic.com/49428543/r/il/c9108c/6145434748/il_794xN.6145434748_3ria.jpg,https://i.etsystatic.com/49428543/r/il/c3f3ae/6145451726/il_794xN.6145451726_qonn.jpg,https://i.etsystatic.com/49428543/r/il/9f7740/6145435874/il_794xN.6145435874_di2d.jpg,https://i.etsystatic.com/49428543/r/il/2cd343/6145452194/il_794xN.6145452194_atgt.jpg,https://i.etsystatic.com/49428543/r/il/5404c5/6145436642/il_794xN.6145436642_fzmt.jpg,https://i.etsystatic.com/49428543/r/il/101e66/6193544983/il_794xN.6193544983_1bxn.jpg,https://i.etsystatic.com/49428543/r/il/8c02f8/6193545097/il_794xN.6193545097_dcya.jpg,https://i.etsystatic.com/49428543/r/il/14eef9/6157534616/il_794xN.6157534616_51vb.jpg",, FaithfulAdventures,https://www.etsy.com/shop/FaithfulAdventures,704 Sales
