detail_page,title,rating,reviews,price,seller_name,images,video_link,designed_by,link,total_sales
https://www.etsy.com/listing/785108157/arnold-schwarzenegger-commando-phone?click_key=991c2db9051723784ae6efdec140beb4d5f7ef63%3A785108157&click_sum=fb1b351e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-709229-18-1&pro=1&sts=1,Arnold Schwarzenegger Commando Phone Case - For Samsung Galaxy S24 Ultra S23 Plus S22 S21 FE S20 Ultra Note 20 Funny Rocket Launcher Men,4.8042,"8,537 reviews",USD 29.74+, bestcasedstore,"https://i.etsystatic.com/19937252/r/il/028cb6/2222972882/il_794xN.2222972882_smiv.jpg,https://i.etsystatic.com/19937252/r/il/13ffce/2283465683/il_794xN.2283465683_buou.jpg,https://i.etsystatic.com/19937252/r/il/dcccde/2270565385/il_794xN.2270565385_fbbt.jpg,https://i.etsystatic.com/19937252/r/il/cad1a4/5801450989/il_794xN.5801450989_qz38.jpg,https://i.etsystatic.com/19937252/r/il/51d683/2222973554/il_794xN.2222973554_86eu.jpg,https://i.etsystatic.com/19937252/r/il/274b65/2270551163/il_794xN.2270551163_gw5n.jpg,https://i.etsystatic.com/19937252/r/il/dbd2df/2222959094/il_794xN.2222959094_61jp.jpg,https://i.etsystatic.com/19937252/r/il/9997d8/2157938762/il_794xN.2157938762_h1fv.jpg,https://i.etsystatic.com/19937252/r/il/cbc260/2271951169/il_794xN.2271951169_86vc.jpg,https://i.etsystatic.com/19937252/r/il/bafc50/2359725737/il_794xN.2359725737_8jt7.jpg",, bestcasedstore,https://www.etsy.com/shop/bestcasedstore,"36,175 Sales"
https://www.etsy.com/listing/916233985/boho-mandala-phone-case-brown-and-beige?click_key=80091f89ab758be015f0730dbffa74d6120ca7cc%3A916233985&click_sum=44f5c1e2&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-709229-18-2&pro=1&sts=1,"Boho Mandala Phone Case, Brown and Beige Ethnic Pattern, Stylish Tribal Design, Elegant and Chic, iPhone and Samsung Cover",4.7386,"5,201 reviews",USD 19.49+, theSugarloafBoutique,"https://i.etsystatic.com/6064924/r/il/10a798/4318312635/il_794xN.4318312635_fmdx.jpg,https://i.etsystatic.com/6064924/r/il/f0c4f0/4270918220/il_794xN.4270918220_hf06.jpg,https://i.etsystatic.com/6064924/r/il/d00170/4318312647/il_794xN.4318312647_napn.jpg,https://i.etsystatic.com/6064924/r/il/787580/4318312639/il_794xN.4318312639_no8w.jpg,https://i.etsystatic.com/6064924/r/il/1cd6f1/4318312651/il_794xN.4318312651_szez.jpg,https://i.etsystatic.com/6064924/r/il/782505/2705971256/il_794xN.2705971256_r84t.jpg,https://i.etsystatic.com/6064924/r/il/3f2707/4270918556/il_794xN.4270918556_tggs.jpg,https://i.etsystatic.com/6064924/r/il/4b276b/4270918554/il_794xN.4270918554_4hmo.jpg,https://i.etsystatic.com/6064924/r/il/1f2559/4270918544/il_794xN.4270918544_s0k7.jpg,https://i.etsystatic.com/6064924/r/il/71e33e/4270920104/il_794xN.4270920104_7yjg.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/video-output-0DBCC8DA-9AD2-48CD-857D-E93B6B35753C_x7ohij.mp4", theSugarloafBoutique,https://www.etsy.com/shop/theSugarloafBoutique,"20,403 Sales"
https://www.etsy.com/listing/1167647898/brown-personalized-samsung-phone-wallet?click_key=2d81fcd783f6d3d4f8691b23a5f335ff543712db%3A1167647898&click_sum=17e489ed&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-709229-18-3&pro=1&ret=1&search_preloaded_img=1,"Brown Personalized Samsung Phone Wallet Case, Samsung Galaxy S24, S23, S22, S21, S20, S20, S9, S8 Plus, Note 20, 10, 9, Handmade Phone Case",4.5,214 reviews,USD 26.73+, BenettonLeather,"https://i.etsystatic.com/33177903/r/il/cf8f55/5741577440/il_794xN.5741577440_467z.jpg,https://i.etsystatic.com/33177903/r/il/a3b7c4/3678679700/il_794xN.3678679700_5wc8.jpg,https://i.etsystatic.com/33177903/r/il/990644/3678682148/il_794xN.3678682148_bbm3.jpg,https://i.etsystatic.com/33177903/r/il/ee5a76/3726281461/il_794xN.3726281461_nwda.jpg,https://i.etsystatic.com/33177903/r/il/9efe96/3955990286/il_794xN.3955990286_svtw.jpg,https://i.etsystatic.com/33177903/r/il/85b6a6/4003659821/il_794xN.4003659821_1g7k.jpg,https://i.etsystatic.com/33177903/r/il/9d693e/4003696337/il_794xN.4003696337_k8am.jpg,https://i.etsystatic.com/33177903/r/il/434dec/3956038502/il_794xN.3956038502_83qx.jpg,https://i.etsystatic.com/33177903/r/il/9d38b0/4484178128/il_794xN.4484178128_5dkv.jpg",, BenettonLeather,https://www.etsy.com/shop/BenettonLeather,724 Sales
https://www.etsy.com/listing/1613588117/terrifier-vhs-phone-case-iconic-vintage?click_key=64c1a2abb10c642e83a03b2d8f36f21536b2e13d%3A1613588117&click_sum=c3365549&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-709229-18-4&bes=1,Terrifier VHS Phone case iconic vintage Horror Durable lightweight perfect gift idea iPhone Moto G Pixel Galaxy,4.9328,661 reviews,USD 16.50, GhoulishNeeds,"https://i.etsystatic.com/16113693/r/il/ff6be6/5757461734/il_794xN.5757461734_fz2p.jpg,https://i.etsystatic.com/16113693/r/il/7f4dbc/3995922612/il_794xN.3995922612_1s54.jpg",, GhoulishNeeds,https://www.etsy.com/shop/GhoulishNeeds,"1,720 Sales"
https://www.etsy.com/listing/1562401286/3-size-chart-tough-phone-case-mockup?click_key=5cef209e55713f4c1e97598e9c4e012e561f7a30%3A1562401286&click_sum=9a4cfee7&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-709230-18-1&pro=1&sts=1&dd=1&content_source=fda0187cf126246b691675aeed7620188068c3aa%253A1562401286,3 Size Chart Tough phone case Mockup chart Phone case Sizing Chart Etsy Listing tool Mockup Etsy POD generic case AOP printify New Seller,4.9561,"1,195 reviews",USD 2.32, CactusbyBlossom,"https://i.etsystatic.com/42681802/r/il/7981d0/5986024184/il_794xN.5986024184_51yx.jpg,https://i.etsystatic.com/42681802/r/il/b3120b/5986024182/il_794xN.5986024182_5y4q.jpg,https://i.etsystatic.com/42681802/r/il/b822a2/6034089401/il_794xN.6034089401_gts4.jpg,https://i.etsystatic.com/42681802/r/il/d55b24/5194574931/il_794xN.5194574931_43eg.jpg,https://i.etsystatic.com/42681802/r/il/83910e/5146354776/il_794xN.5146354776_o1hd.jpg",, CactusbyBlossom,https://www.etsy.com/shop/CactusbyBlossom,"4,751 Sales"
https://www.etsy.com/listing/1481499146/food-plush-bread-phone-caseiphone-16-15?click_key=0e583876814369b51221bb5af541c6ab0fa93387%3A1481499146&click_sum=77d3f052&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-709230-18-2&pro=1&frs=1&content_source=725fab175fe82d7aa6cfc86d39c80d51418d8c1a%253A1481499146,"Food plush bread phone case,iPhone 16 15 14 Pro Max 16 Pro,Samsung Z Flip 6 Fold 6 S23 S24 Ultra A53 A55,Google Pixel 8A 7A 7 8 9 Pro csae",4.632,132 reviews,USD 18.55+, ILoveMyCreamWorld,"https://i.etsystatic.com/41582462/r/il/6997cb/6116955585/il_794xN.6116955585_7pva.jpg,https://i.etsystatic.com/41582462/c/2000/1588/0/91/il/c9ec9d/6116955915/il_794xN.6116955915_b4i2.jpg,https://i.etsystatic.com/41582462/r/il/bdd007/6068891428/il_794xN.6068891428_iv1p.jpg,https://i.etsystatic.com/41582462/r/il/04779a/6068891436/il_794xN.6068891436_piyo.jpg,https://i.etsystatic.com/41582462/r/il/632cf5/6116955581/il_794xN.6116955581_ej6g.jpg,https://i.etsystatic.com/41582462/r/il/e0d99c/6068891434/il_794xN.6068891434_9xkr.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/0_u6j4tt.mp4", ILoveMyCreamWorld,https://www.etsy.com/shop/ILoveMyCreamWorld,556 Sales
https://www.etsy.com/listing/1330239566/custom-vhs-phone-case-personalized-tape?click_key=ea4168143a9a904c55df3585078c557df288cdbe%3A1330239566&click_sum=fe0006e6&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-709230-18-3&pro=1&sts=1&content_source=13dea2e406065e38755827ac163354b3346b3e6f%253A1330239566,"Custom VHS Phone Case - Personalized Tape Photo Gift Art Cover fit for iPhone 15 Pro Max, 14 13 12 11 8 Plus Samsung S24 Ultra, S23 S22 S21",4.8302,"2,281 reviews",USD 16.34, Casqus,"https://i.etsystatic.com/36696747/r/il/360483/4383379631/il_794xN.4383379631_b9xj.jpg,https://i.etsystatic.com/36696747/r/il/9218c7/4383379663/il_794xN.4383379663_t164.jpg,https://i.etsystatic.com/36696747/r/il/1c43c3/4335987046/il_794xN.4335987046_r5w0.jpg,https://i.etsystatic.com/36696747/r/il/b9146f/4383379655/il_794xN.4383379655_9jdq.jpg,https://i.etsystatic.com/36696747/r/il/923c38/4335987098/il_794xN.4335987098_2im1.jpg,https://i.etsystatic.com/36696747/r/il/998e76/4383379617/il_794xN.4383379617_rgyl.jpg,https://i.etsystatic.com/36696747/r/il/abf8eb/4383379671/il_794xN.4383379671_243y.jpg,https://i.etsystatic.com/36696747/r/il/76f698/4335987042/il_794xN.4335987042_8b1i.jpg,https://i.etsystatic.com/36696747/r/il/b7d9ed/5086106944/il_794xN.5086106944_2i0t.jpg,https://i.etsystatic.com/36696747/r/il/76ac3e/4187219958/il_794xN.4187219958_23c8.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/phonecases_llvcnu_hxzadl.mp4", Casqus,https://www.etsy.com/shop/Casqus,"9,322 Sales"
https://www.etsy.com/listing/1636898836/custom-pet-phone-case-painting-my-pet?click_key=2cb528f0906cc14ae4bbaef22c9da193cc3708ad%3A1636898836&click_sum=8a740107&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-709230-18-4&pro=1&frs=1&content_source=ef71c64ddcda8d14c6be6e44b4345d702ea47068%253A1636898836,"Custom Pet Phone Case, Painting My Pet Portrait For Phone Cover Case, Personalized Pet Photo and Name Case For iPhone, Dog/Cat Gift Ideas",4.8471,85 reviews,USD 16.99+, ArtInLoved,"https://i.etsystatic.com/47539656/c/2322/1846/416/119/il/efd4b7/5793436746/il_794xN.5793436746_psr5.jpg,https://i.etsystatic.com/47539656/r/il/3ccf9c/5648341526/il_794xN.5648341526_9ptw.jpg,https://i.etsystatic.com/47539656/r/il/179575/5725986663/il_794xN.5725986663_hm4x.jpg,https://i.etsystatic.com/47539656/r/il/44811c/5696405995/il_794xN.5696405995_ovsw.jpg,https://i.etsystatic.com/47539656/r/il/ee1a37/5728967079/il_794xN.5728967079_5ybg.jpg,https://i.etsystatic.com/47539656/r/il/54bc27/5648341458/il_794xN.5648341458_k8yt.jpg,https://i.etsystatic.com/47539656/r/il/7f7b8c/5726089165/il_794xN.5726089165_p6ik.jpg,https://i.etsystatic.com/47539656/r/il/28bff0/5696405973/il_794xN.5696405973_gw28.jpg,https://i.etsystatic.com/47539656/r/il/9c9e0e/5648341572/il_794xN.5648341572_4u0x.jpg,https://i.etsystatic.com/47539656/r/il/2c364b/5725889873/il_794xN.5725889873_bb2h.jpg",, ArtInLoved,https://www.etsy.com/shop/ArtInLoved,408 Sales
https://www.etsy.com/listing/1521981289/van-gogh-starry-night-embroidered-look?click_key=e17dd8f7fc0b962f68259a59c18a1ed0f4d9f839%3A1521981289&click_sum=d896d5d5&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-709230-18-5&pro=1&sts=1&content_source=3173dede981186db89337a256b2005b08b3784ee%253A1521981289,Van Gogh Starry Night Embroidered Look Phone Case | Celestial Night Sky Dark Blue Phone Cover | iPhone | Pixel | Samsung,4.9084,"2,663 reviews",USD 22.00+, AnnieDelavan,"https://i.etsystatic.com/42224102/r/il/adbab5/6189942604/il_794xN.6189942604_4n9b.jpg,https://i.etsystatic.com/42224102/r/il/aca6c0/6237969349/il_794xN.6237969349_cjci.jpg,https://i.etsystatic.com/42224102/r/il/2a2e62/6237969611/il_794xN.6237969611_qn2f.jpg,https://i.etsystatic.com/42224102/r/il/1cc451/6237969759/il_794xN.6237969759_8d51.jpg,https://i.etsystatic.com/42224102/r/il/74cd8b/6189943284/il_794xN.6189943284_deby.jpg,https://i.etsystatic.com/42224102/r/il/fabfcf/6237970081/il_794xN.6237970081_m79p.jpg,https://i.etsystatic.com/42224102/r/il/227606/6237970215/il_794xN.6237970215_9448.jpg,https://i.etsystatic.com/42224102/r/il/a77c2f/6189943716/il_794xN.6189943716_g1ou.jpg,https://i.etsystatic.com/42224102/r/il/f07317/6237970519/il_794xN.6237970519_sf5n.jpg,https://i.etsystatic.com/42224102/r/il/e246c3/6189944028/il_794xN.6189944028_4x77.jpg",, AnnieDelavan,https://www.etsy.com/shop/AnnieDelavan,"7,907 Sales"
https://www.etsy.com/listing/1644927540/personalize-phone-case-leather-phone?click_key=0622b4fbe6b51364cccd8382b702d67cd9d14360%3A1644927540&click_sum=ee58aa04&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-709230-18-6&pro=1&frs=1&content_source=574484258763de29ff9900a45a4697559dedb6bf%253A1644927540,"Personalize Phone Case, Leather Phone Case, Custom  Embossed iPhone Case iPhone 15, 14, 13, 12, 11, Pro Max, Mothers Day Gift, Gift for Mom",3.3333,9 shop reviews,USD 17.44, BUFFSTATIONS,"https://i.etsystatic.com/37401776/r/il/03101f/5726854733/il_794xN.5726854733_img5.jpg,https://i.etsystatic.com/37401776/r/il/992124/5726854727/il_794xN.5726854727_5zsi.jpg,https://i.etsystatic.com/37401776/r/il/cbd3f9/5726854741/il_794xN.5726854741_on3a.jpg,https://i.etsystatic.com/37401776/r/il/e564f8/5726854739/il_794xN.5726854739_i3rt.jpg,https://i.etsystatic.com/37401776/r/il/7589cb/5726854745/il_794xN.5726854745_l61b.jpg,https://i.etsystatic.com/37401776/r/il/4db0d4/5726856047/il_794xN.5726856047_r3tc.jpg,https://i.etsystatic.com/37401776/r/il/7b3c33/5726856063/il_794xN.5726856063_7zxn.jpg,https://i.etsystatic.com/37401776/r/il/8bdf71/5726856061/il_794xN.5726856061_4ali.jpg,https://i.etsystatic.com/37401776/r/il/a7e3b0/5726856057/il_794xN.5726856057_r3qf.jpg,https://i.etsystatic.com/37401776/r/il/c82bbd/5678807200/il_794xN.5678807200_5kaw.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/Custom_iPhone_case_Leather_sycn4r.mp4", BUFFSTATIONS,https://www.etsy.com/shop/BUFFSTATIONS,60 Sales
